CustomerID,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod
Cust4746,221.25,05-01-2012,1567.25,09-Jun-11,Yes,Month-to-month,Mailed check
Cust6038,462.5,05-01-2012,2263.5,08-Aug-11,Yes,Month-to-month,Electronic check
Cust3707,519,05-01-2012,17354,21-Mar-09,Yes,One year,Electronic check
Cust5341,322.75,05-01-2012,22524.5,06-Apr-06,No,Two year,Bank transfer (automatic)
Cust3787,374,05-01-2012,17741.5,26-Mar-08,Yes,Month-to-month,Credit card (automatic)
Cust2484,435.5,05-01-2012,1707.25,07-Sep-11,Yes,Month-to-month,Mailed check
Cust5620,277.75,05-01-2012,277.75,06-Dec-11,No,Month-to-month,Mailed check
Cust4005,470.5,05-01-2012,25304.5,30-Jul-07,Yes,One year,Credit card (automatic)
Cust5028,351,05-01-2012,5232.5,11-Nov-10,No,Month-to-month,Electronic check
Cust6299,449.5,05-01-2012,32285.75,07-Mar-06,No,Two year,Credit card (automatic)
Cust2699,101.5,05-01-2012,2975.25,17-Oct-09,No,One year,Mailed check
Cust5264,520.75,05-01-2012,22478.25,25-May-08,No,Month-to-month,Electronic check
Cust3719,484.25,05-01-2012,26098.25,31-May-07,Yes,Month-to-month,Electronic check
Cust5036,346.75,05-01-2012,9636.5,17-Oct-09,No,One year,Credit card (automatic)
Cust3699,530.5,05-01-2012,39242.5,05-Feb-06,Yes,One year,Bank transfer (automatic)
Cust6313,102.25,05-01-2012,414.25,07-Sep-11,No,Month-to-month,Credit card (automatic)
Cust2270,546,05-01-2012,33705.75,03-Oct-06,Yes,Two year,Credit card (automatic)
Cust6017,432.25,05-01-2012,4154.25,11-Mar-11,No,Month-to-month,Electronic check
Cust3902,400.75,05-01-2012,972.75,06-Nov-11,Yes,Month-to-month,Electronic check
Cust4802,271,05-01-2012,7115.75,16-Dec-09,No,One year,Electronic check
Cust2804,101.25,05-01-2012,356,07-Oct-11,No,One year,Mailed check
Cust2959,530.5,05-01-2012,37743,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust2885,452.25,05-01-2012,32829.25,05-Feb-06,No,Two year,Bank transfer (automatic)
Cust4501,507,05-01-2012,34205.25,05-Jul-06,Yes,Month-to-month,Credit card (automatic)
Cust3372,529,05-01-2012,14990,17-Sep-09,Yes,Month-to-month,Electronic check
Cust4242,96,05-01-2012,5273.75,28-Sep-07,No,Two year,Mailed check
Cust2940,256.75,05-01-2012,10375.5,23-Aug-08,Yes,One year,Electronic check
Cust6003,317.75,05-01-2012,20071,02-Nov-06,No,Two year,Mailed check
Cust5410,491.5,05-01-2012,30332.75,01-Jan-07,Yes,One year,Mailed check
Cust4936,427.75,05-01-2012,25423.25,02-Mar-07,No,One year,Electronic check
Cust5787,365.75,05-01-2012,13654.25,22-Oct-08,Yes,Month-to-month,Credit card (automatic)
Cust6300,328.25,05-01-2012,17833.5,30-Jul-07,Yes,Two year,Credit card (automatic)
Cust5381,371.25,05-01-2012,3198.25,10-Apr-11,Yes,Month-to-month,Credit card (automatic)
Cust3713,96.75,05-01-2012,1477.75,12-Sep-10,No,One year,Credit card (automatic)
Cust6146,382,05-01-2012,804,06-Nov-11,No,Month-to-month,Electronic check
Cust5407,243,05-01-2012,2111.5,10-Apr-11,No,One year,Mailed check
Cust4035,446.25,05-01-2012,23262,28-Sep-07,Yes,Two year,Mailed check
Cust5694,96.25,05-01-2012,96.25,06-Dec-11,No,Month-to-month,Mailed check
Cust6490,375.75,05-01-2012,1083.75,07-Oct-11,Yes,Month-to-month,Credit card (automatic)
Cust2265,494.25,05-01-2012,15448,20-May-09,Yes,Month-to-month,Electronic check
Cust2171,244,05-01-2012,12775.25,28-Sep-07,Yes,Month-to-month,Credit card (automatic)
Cust2275,454.25,05-01-2012,454.25,06-Dec-11,Yes,Month-to-month,Credit card (automatic)
Cust5781,326.25,05-01-2012,7209,16-Mar-10,No,One year,Bank transfer (automatic)
Cust2376,423.75,05-01-2012,13067,19-Jun-09,Yes,Month-to-month,Credit card (automatic)
Cust2574,398.25,05-01-2012,1258.75,07-Oct-11,Yes,Month-to-month,Bank transfer (automatic)
Cust3324,575.75,05-01-2012,40390.5,07-Mar-06,Yes,Two year,Credit card (automatic)
Cust3576,324,05-01-2012,23598.75,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust5078,447.75,05-01-2012,30192.75,05-Jul-06,No,One year,Electronic check
Cust2247,469,05-01-2012,14699,19-Jun-09,Yes,One year,Electronic check
Cust3133,101,05-01-2012,5136.25,26-Jan-08,No,Two year,Bank transfer (automatic)
Cust2673,276.5,05-01-2012,4376.75,12-Sep-10,No,Month-to-month,Electronic check
Cust4583,125.25,05-01-2012,125.25,06-Dec-11,No,Month-to-month,Mailed check
Cust1370,504.25,05-01-2012,17636.5,21-Mar-09,No,Month-to-month,Electronic check
Cust1228,100.75,05-01-2012,2284.25,15-Jan-10,No,One year,Mailed check
Cust3974,355,05-01-2012,25060.5,07-Mar-06,Yes,One year,Bank transfer (automatic)
Cust6449,98,05-01-2012,3815.5,21-Nov-08,No,One year,Credit card (automatic)
Cust2993,357.25,05-01-2012,1858,08-Aug-11,Yes,Month-to-month,Mailed check
Cust2963,98.25,05-01-2012,98.25,06-Dec-11,No,Month-to-month,Bank transfer (automatic)
Cust5797,440,05-01-2012,29932.25,06-Apr-06,Yes,Two year,Credit card (automatic)
Cust2102,377.75,05-01-2012,831.5,06-Nov-11,Yes,Month-to-month,Electronic check
Cust3859,546.25,05-01-2012,35412.5,04-Aug-06,No,Two year,Bank transfer (automatic)
Cust3619,171.25,05-01-2012,696.75,07-Oct-11,No,Month-to-month,Mailed check
Cust1811,104.5,05-01-2012,5730.25,29-Aug-07,No,Two year,Mailed check
Cust3914,556.5,05-01-2012,37836,05-Jul-06,Yes,Two year,Bank transfer (automatic)
Cust6419,384.75,05-01-2012,26449,06-Apr-06,Yes,Two year,Credit card (automatic)
Cust1247,437.25,05-01-2012,14370.75,21-Mar-09,No,Month-to-month,Electronic check
Cust6386,124.5,05-01-2012,2529.75,15-May-10,No,Month-to-month,Credit card (automatic)
Cust3691,349.5,05-01-2012,23079.5,05-Jul-06,Yes,Two year,Bank transfer (automatic)
Cust1947,147.25,05-01-2012,9915.75,04-Aug-06,No,One year,Credit card (automatic)
Cust6166,571.75,05-01-2012,28955.5,27-Nov-07,No,One year,Credit card (automatic)
Cust2468,426.5,05-01-2012,1324,07-Oct-11,Yes,Month-to-month,Electronic check
Cust5442,402.75,05-01-2012,12358,19-Jun-09,No,Two year,Bank transfer (automatic)
Cust2229,428.75,05-01-2012,2354.75,08-Aug-11,Yes,Month-to-month,Electronic check
Cust3048,99.25,05-01-2012,915.75,10-Apr-11,No,One year,Credit card (automatic)
Cust2224,300,05-01-2012,16369.75,30-Jul-07,No,Two year,Bank transfer (automatic)
Cust4536,357.5,05-01-2012,22881.5,02-Nov-06,No,One year,Electronic check
Cust4914,373,05-01-2012,8988.75,16-Dec-09,Yes,Month-to-month,Electronic check
Cust5369,276.75,05-01-2012,13169.75,27-Dec-07,Yes,One year,Electronic check
Cust6187,102.25,05-01-2012,1186.5,09-Feb-11,Yes,Month-to-month,Credit card (automatic)
Cust2731,273,05-01-2012,9018.5,20-Apr-09,Yes,Month-to-month,Electronic check
Cust1577,100.5,05-01-2012,3351.75,20-Apr-09,No,Two year,Mailed check
Cust2657,128.5,05-01-2012,5941,24-Jun-08,Yes,Two year,Credit card (automatic)
Cust5810,243.75,05-01-2012,2211,10-Apr-11,Yes,Month-to-month,Electronic check
Cust3711,518.75,05-01-2012,35197.25,05-Jun-06,Yes,Two year,Credit card (automatic)
Cust1438,398,05-01-2012,20121,27-Nov-07,Yes,Two year,Mailed check
Cust5761,171.5,05-01-2012,5023.75,18-Aug-09,No,Month-to-month,Electronic check
Cust3023,572.5,05-01-2012,22637.25,23-Aug-08,Yes,Month-to-month,Bank transfer (automatic)
Cust6354,584,05-01-2012,42283.75,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust2397,231.75,05-01-2012,3363.5,11-Nov-10,Yes,Month-to-month,Electronic check
Cust4115,401.25,05-01-2012,401.25,06-Dec-11,Yes,Month-to-month,Electronic check
Cust5226,126.25,05-01-2012,126.25,06-Dec-11,No,Month-to-month,Bank transfer (automatic)
Cust4322,231,05-01-2012,12159.75,30-Jul-07,No,Two year,Bank transfer (automatic)
Cust2775,432.5,05-01-2012,2912.5,09-Jun-11,Yes,Month-to-month,Electronic check
Cust3069,365.25,05-01-2012,23443.25,03-Oct-06,Yes,One year,Credit card (automatic)
Cust2416,98.5,05-01-2012,903.5,10-Apr-11,No,Month-to-month,Credit card (automatic)
Cust4486,501,05-01-2012,36045,07-Mar-06,No,Two year,Credit card (automatic)
Cust5303,460,05-01-2012,33910.75,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust2964,279.5,05-01-2012,787.75,07-Oct-11,No,Month-to-month,Mailed check
Cust2480,427.75,05-01-2012,26258.75,01-Jan-07,Yes,One year,Bank transfer (automatic)
Cust2797,466.25,05-01-2012,33444.75,05-Feb-06,Yes,Two year,Bank transfer (automatic)
Cust5277,97.25,05-01-2012,3772.5,20-Jan-09,No,Two year,Credit card (automatic)
Cust3163,100.25,05-01-2012,3072.25,20-May-09,Yes,Two year,Bank transfer (automatic)
Cust5923,452,05-01-2012,10893,16-Dec-09,Yes,One year,Electronic check
Cust4608,349.75,05-01-2012,1102.25,07-Oct-11,Yes,One year,Electronic check
Cust2868,516.25,05-01-2012,30088.25,01-Apr-07,Yes,One year,Bank transfer (automatic)
Cust2310,268.25,05-01-2012,2021.75,09-Jun-11,Yes,Month-to-month,Electronic check
Cust2122,267.75,05-01-2012,267.75,06-Dec-11,Yes,Month-to-month,Mailed check
Cust4019,351,05-01-2012,579.75,06-Nov-11,Yes,Month-to-month,Bank transfer (automatic)
Cust1464,222.25,05-01-2012,5919,16-Nov-09,Yes,Month-to-month,Credit card (automatic)
Cust1561,558.25,05-01-2012,39717.25,05-Feb-06,No,Two year,Electronic check
Cust4487,357,05-01-2012,6060.5,12-Sep-10,Yes,Month-to-month,Bank transfer (automatic)
Cust2895,99,05-01-2012,4249.5,24-Jul-08,No,One year,Bank transfer (automatic)
Cust4891,132,05-01-2012,1574.75,10-Jan-11,No,One year,Mailed check
Cust1731,367.75,05-01-2012,6797.25,14-Jul-10,Yes,Month-to-month,Electronic check
Cust2466,125,05-01-2012,7508.75,01-Jan-07,No,Two year,Bank transfer (automatic)
Cust1397,397.5,05-01-2012,21851.25,30-Jul-07,Yes,Month-to-month,Electronic check
Cust1375,418.25,05-01-2012,28667,05-Jun-06,Yes,One year,Bank transfer (automatic)
Cust5320,98.25,05-01-2012,848.75,10-May-11,No,Month-to-month,Credit card (automatic)
Cust2103,470,05-01-2012,24357.25,29-Aug-07,Yes,One year,Electronic check
Cust3125,102.25,05-01-2012,4504.5,27-Dec-07,No,One year,Bank transfer (automatic)
Cust6466,222.25,05-01-2012,3960.75,13-Aug-10,No,One year,Credit card (automatic)
Cust1628,210,05-01-2012,5536,28-Sep-07,No,Two year,Bank transfer (automatic)
Cust5803,432.75,05-01-2012,3248.25,10-May-11,Yes,Month-to-month,Electronic check
Cust1384,360.5,05-01-2012,13292,21-Dec-08,No,One year,Mailed check
Cust2189,447.75,05-01-2012,19283.75,24-Jun-08,Yes,Month-to-month,Mailed check
Cust6280,495,05-01-2012,35308.25,07-Mar-06,Yes,Two year,Credit card (automatic)
Cust6213,352.25,05-01-2012,21502.25,02-Dec-06,Yes,Month-to-month,Credit card (automatic)
Cust1760,324.25,05-01-2012,4753.75,12-Oct-10,No,One year,Mailed check
Cust5114,256.25,05-01-2012,3060.5,10-Jan-11,Yes,Month-to-month,Electronic check
Cust3433,253.5,05-01-2012,756.5,07-Sep-11,No,Month-to-month,Credit card (automatic)
Cust5491,493.5,05-01-2012,4866.25,11-Mar-11,Yes,Month-to-month,Electronic check
Cust2132,172,05-01-2012,2963.75,13-Aug-10,No,Month-to-month,Mailed check
Cust4598,446.5,05-01-2012,31943.25,07-Mar-06,No,Two year,Credit card (automatic)
Cust3537,471,05-01-2012,4999.5,09-Feb-11,Yes,Month-to-month,Electronic check
Cust1752,99.75,05-01-2012,341,07-Sep-11,No,One year,Mailed check
Cust2960,431.25,05-01-2012,6700.5,12-Sep-10,Yes,Month-to-month,Electronic check
Cust4739,103.25,05-01-2012,794.75,09-Jun-11,No,Month-to-month,Mailed check
Cust5640,246,05-01-2012,518.5,06-Nov-11,No,Month-to-month,Mailed check
Cust4973,271.75,05-01-2012,8235,19-Jun-09,No,Month-to-month,Mailed check
Cust6006,397.25,05-01-2012,725.75,06-Nov-11,Yes,Month-to-month,Electronic check
Cust4696,96.5,05-01-2012,5963.5,02-Mar-07,No,Two year,Credit card (automatic)
Cust1207,91.25,05-01-2012,2673.5,17-Sep-09,No,One year,Credit card (automatic)
Cust1544,547.75,05-01-2012,40825.5,05-Feb-06,Yes,Two year,Electronic check
Cust4951,120.5,05-01-2012,8673.25,05-Feb-06,No,Two year,Credit card (automatic)
Cust2087,248.5,05-01-2012,14807,01-Jan-07,Yes,One year,Bank transfer (automatic)
Cust5113,227.75,05-01-2012,10310.75,26-Mar-08,No,Month-to-month,Electronic check
Cust2517,399.75,05-01-2012,21810.25,30-Jul-07,Yes,Two year,Bank transfer (automatic)
Cust4862,517.5,05-01-2012,32397,02-Nov-06,Yes,Month-to-month,Electronic check
Cust5447,372.25,05-01-2012,372.25,06-Dec-11,Yes,Month-to-month,Electronic check
Cust3930,400,05-01-2012,400,06-Dec-11,No,Month-to-month,Electronic check
Cust5185,409.25,05-01-2012,29622,07-Mar-06,No,Two year,Bank transfer (automatic)
Cust3158,220.75,05-01-2012,9656.5,24-Jun-08,No,One year,Electronic check
Cust2406,372.75,05-01-2012,20957.25,30-Jul-07,Yes,Two year,Bank transfer (automatic)
Cust3129,443,05-01-2012,14443.5,20-Apr-09,No,Month-to-month,Credit card (automatic)
Cust5674,489.25,05-01-2012,5527,09-Feb-11,Yes,Month-to-month,Bank transfer (automatic)
Cust5285,453.25,05-01-2012,14948,20-Apr-09,Yes,Month-to-month,Electronic check
Cust2592,462.75,05-01-2012,8073.5,13-Aug-10,Yes,Month-to-month,Electronic check
Cust2302,354.5,05-01-2012,354.5,06-Dec-11,No,Month-to-month,Mailed check
Cust5024,573,05-01-2012,40501.25,07-Mar-06,No,Two year,Bank transfer (automatic)
Cust1767,298.75,05-01-2012,21325,05-Feb-06,No,Two year,Bank transfer (automatic)
Cust2602,403.25,05-01-2012,24036.75,01-Apr-07,No,Month-to-month,Bank transfer (automatic)
Cust5790,547.5,05-01-2012,38372.75,06-Apr-06,Yes,One year,Electronic check
Cust3426,422.5,05-01-2012,19533.5,27-Dec-07,Yes,Month-to-month,Electronic check
Cust1881,344.5,05-01-2012,6851.75,15-May-10,Yes,Month-to-month,Credit card (automatic)
Cust3588,427.25,05-01-2012,31137.5,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust4523,271.75,05-01-2012,12300.75,26-Mar-08,No,Two year,Credit card (automatic)
Cust1273,94.25,05-01-2012,4336.5,25-Apr-08,No,One year,Bank transfer (automatic)
Cust5432,450.75,05-01-2012,24584.75,30-Jun-07,Yes,One year,Electronic check
Cust4377,426,05-01-2012,3137,10-May-11,Yes,Month-to-month,Credit card (automatic)
Cust1671,427.25,05-01-2012,31504.25,07-Mar-06,No,One year,Electronic check
Cust4183,149,05-01-2012,472,07-Oct-11,No,Month-to-month,Credit card (automatic)
Cust2832,99,05-01-2012,6683.25,03-Oct-06,No,One year,Bank transfer (automatic)
Cust4116,96.5,05-01-2012,2521,16-Nov-09,No,One year,Credit card (automatic)
Cust3040,545.75,05-01-2012,38948,05-Feb-06,No,One year,Credit card (automatic)
Cust6069,504.5,05-01-2012,27243,30-Jun-07,No,One year,Mailed check
Cust2423,102.75,05-01-2012,6785.5,04-Aug-06,No,Two year,Mailed check
Cust2965,222.75,05-01-2012,1717.25,10-May-11,Yes,Two year,Mailed check
Cust5112,122.25,05-01-2012,5441.25,25-Apr-08,No,Two year,Mailed check
Cust5766,519.25,05-01-2012,25089.5,27-Nov-07,Yes,Month-to-month,Bank transfer (automatic)
Cust1548,452.5,05-01-2012,12979.25,19-Jul-09,Yes,Month-to-month,Credit card (automatic)
Cust6018,316.5,05-01-2012,20948.5,04-Aug-06,Yes,Two year,Bank transfer (automatic)
Cust3071,378.75,05-01-2012,3886.5,11-Mar-11,Yes,Month-to-month,Mailed check
Cust4921,385.75,05-01-2012,385.75,06-Dec-11,Yes,Month-to-month,Electronic check
Cust4184,337.25,05-01-2012,12216.5,21-Dec-08,No,One year,Electronic check
Cust4899,366.25,05-01-2012,5978.75,12-Sep-10,No,Month-to-month,Bank transfer (automatic)
Cust3982,472.25,05-01-2012,7556,12-Sep-10,Yes,Month-to-month,Electronic check
Cust1998,347.25,05-01-2012,8070.25,15-Jan-10,Yes,Month-to-month,Bank transfer (automatic)
Cust4752,522.5,05-01-2012,20184.25,22-Sep-08,Yes,Month-to-month,Credit card (automatic)
Cust2384,440.25,05-01-2012,32604,05-Feb-06,No,Two year,Bank transfer (automatic)
Cust5232,98.25,05-01-2012,4865.5,25-Feb-08,No,Two year,Mailed check
Cust2516,422.25,05-01-2012,3812.5,10-Apr-11,Yes,Month-to-month,Electronic check
Cust4310,97,05-01-2012,5308,01-May-07,No,One year,Mailed check
Cust3413,272,05-01-2012,4785.5,14-Jul-10,Yes,One year,Credit card (automatic)
Cust5115,513,05-01-2012,4488.75,10-Apr-11,Yes,Month-to-month,Credit card (automatic)
Cust2336,354.75,05-01-2012,18146,26-Jan-08,Yes,One year,Bank transfer (automatic)
Cust4587,468.25,05-01-2012,24195.75,28-Oct-07,Yes,One year,Bank transfer (automatic)
Cust4749,92.75,05-01-2012,3445,20-Jan-09,Yes,Two year,Credit card (automatic)
Cust2582,121.25,05-01-2012,7123,02-Dec-06,Yes,Two year,Bank transfer (automatic)
Cust2202,274.75,05-01-2012,2844.25,11-Mar-11,Yes,Month-to-month,Credit card (automatic)
Cust5140,149.5,05-01-2012,6943.75,26-Jan-08,No,One year,Bank transfer (automatic)
Cust1206,99.5,05-01-2012,6775.5,07-Mar-06,Yes,Two year,Credit card (automatic)
Cust6298,127.25,05-01-2012,9332.25,05-Feb-06,No,Two year,Credit card (automatic)
Cust1780,271.5,05-01-2012,3272.5,10-Jan-11,Yes,Month-to-month,Electronic check
Cust2412,481,05-01-2012,6110.25,09-Feb-11,Yes,Month-to-month,Credit card (automatic)
Cust5231,276,05-01-2012,5290.5,14-Jul-10,No,Month-to-month,Credit card (automatic)
Cust2712,343.75,05-01-2012,24441,05-Feb-06,No,Two year,Credit card (automatic)
Cust4672,543.25,05-01-2012,24516,26-Mar-08,No,Two year,Electronic check
Cust4504,405.75,05-01-2012,20631,28-Oct-07,Yes,One year,Credit card (automatic)
Cust1601,126.25,05-01-2012,7865.25,02-Nov-06,No,Two year,Mailed check
Cust5159,370,05-01-2012,19388.25,28-Sep-07,No,One year,Credit card (automatic)
Cust1462,452,05-01-2012,20315,25-May-08,Yes,Month-to-month,Mailed check
Cust1934,554,05-01-2012,19181.5,19-Feb-09,Yes,One year,Bank transfer (automatic)
Cust2702,497.75,05-01-2012,16023.25,20-May-09,Yes,Month-to-month,Credit card (automatic)
Cust4991,384.5,05-01-2012,27613.5,07-Mar-06,Yes,Two year,Credit card (automatic)
Cust4479,352,05-01-2012,774,06-Nov-11,Yes,Month-to-month,Credit card (automatic)
Cust2303,583,05-01-2012,35247.5,31-Jan-07,Yes,One year,Credit card (automatic)
Cust1993,453.5,05-01-2012,6874.5,12-Sep-10,No,Month-to-month,Electronic check
Cust4459,98.5,05-01-2012,558.25,09-Jul-11,No,Month-to-month,Mailed check
Cust5279,512,05-01-2012,32359.25,04-Aug-06,Yes,Two year,Bank transfer (automatic)
Cust4058,538.75,05-01-2012,31663.75,01-Apr-07,Yes,One year,Electronic check
Cust1353,499.75,05-01-2012,15933.25,19-Jun-09,Yes,Month-to-month,Electronic check
Cust5077,348.25,05-01-2012,348.25,06-Dec-11,Yes,Month-to-month,Electronic check
Cust4832,347.75,05-01-2012,2606.75,09-Jun-11,Yes,Month-to-month,Electronic check
Cust2424,418.75,05-01-2012,16367.75,23-Aug-08,Yes,Month-to-month,Bank transfer (automatic)
Cust2856,448.25,05-01-2012,6041.75,11-Nov-10,Yes,Month-to-month,Credit card (automatic)
Cust6206,526.25,05-01-2012,24987.5,26-Jan-08,Yes,Month-to-month,Credit card (automatic)
Cust3347,271,05-01-2012,5763.5,16-Mar-10,Yes,Month-to-month,Electronic check
Cust1723,375.5,05-01-2012,2764.75,09-Jun-11,Yes,Month-to-month,Bank transfer (automatic)
Cust6144,496,05-01-2012,20311,22-Sep-08,Yes,One year,Credit card (automatic)
Cust4507,578.25,05-01-2012,25627.5,25-Apr-08,Yes,Month-to-month,Electronic check
Cust5853,329.25,05-01-2012,4511.25,11-Dec-10,Yes,Month-to-month,Electronic check
Cust3695,150.75,05-01-2012,1911,11-Dec-10,No,Month-to-month,Electronic check
Cust4652,299.5,05-01-2012,3941.75,11-Dec-10,Yes,Month-to-month,Electronic check
Cust5468,396,05-01-2012,8712.25,15-Apr-10,No,One year,Electronic check
Cust4416,540,05-01-2012,28803.25,30-Jul-07,Yes,Two year,Credit card (automatic)
Cust5008,472.5,05-01-2012,14896,19-Jun-09,Yes,Month-to-month,Electronic check
Cust5457,248,05-01-2012,4814.5,14-Jun-10,Yes,Month-to-month,Bank transfer (automatic)
Cust5925,525,05-01-2012,37890.25,05-Feb-06,No,One year,Credit card (automatic)
Cust1371,348,05-01-2012,348,06-Dec-11,Yes,Month-to-month,Electronic check
Cust4348,522,05-01-2012,24521,26-Mar-08,Yes,Two year,Bank transfer (automatic)
Cust3880,372,05-01-2012,697,06-Nov-11,Yes,Month-to-month,Electronic check
Cust4534,424.25,05-01-2012,10244,15-Jan-10,Yes,Month-to-month,Bank transfer (automatic)
Cust1535,127.25,05-01-2012,9066.75,07-Mar-06,No,Two year,Bank transfer (automatic)
Cust1457,519.75,05-01-2012,37234.5,06-May-06,Yes,Month-to-month,Electronic check
Cust6222,404,05-01-2012,1662.25,07-Sep-11,No,Month-to-month,Credit card (automatic)
Cust2326,103.25,05-01-2012,5103.75,28-Oct-07,No,Two year,Bank transfer (automatic)
Cust4875,479.5,05-01-2012,13726,18-Aug-09,Yes,Month-to-month,Electronic check
Cust5252,104.25,05-01-2012,2337.5,14-Jun-10,No,Two year,Credit card (automatic)
Cust2983,376.75,05-01-2012,13180.25,19-Feb-09,No,Month-to-month,Credit card (automatic)
Cust4924,450.5,05-01-2012,12994.75,17-Sep-09,Yes,One year,Bank transfer (automatic)
Cust5873,230,05-01-2012,2460.5,11-Mar-11,No,Month-to-month,Mailed check
Cust3550,123,05-01-2012,3026.25,15-Jan-10,No,One year,Bank transfer (automatic)
Cust1707,131,05-01-2012,4774.5,19-Feb-09,No,One year,Bank transfer (automatic)
Cust6115,353,05-01-2012,353,06-Dec-11,Yes,Month-to-month,Electronic check
Cust5010,102.25,05-01-2012,102.25,06-Dec-11,Yes,Month-to-month,Mailed check
Cust4271,170,05-01-2012,4265,16-Dec-09,Yes,Month-to-month,Bank transfer (automatic)
Cust2323,256.25,05-01-2012,256.25,06-Dec-11,No,Month-to-month,Mailed check
