"HouseholdID","Country","State","Retired","HasPartner","HasDependents","Education","Gender"
"Cust1828","India","Maharashtra",0,2,1,"ProfessionalQalification","Male"
"Cust4977","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust3084","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust2096","India","Maharashtra",1,1,2,"ProfessionalQalification","Female"
"Cust3188","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust3162","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust3379","India","Maharashtra",0,1,2,"Other","Female"
"Cust2634","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust2830","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust1440","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust3879","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust1497","India","Maharashtra",0,2,2,"Masters","Female"
"Cust2906","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1328","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust1782","India","Maharashtra",1,1,2,"Highschool or below","Female"
"Cust3628","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust4603","India","Maharashtra",0,2,2,"Masters","Male"
"Cust3666","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust3330","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust4711","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust2624","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3814","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2227","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust4217","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust3925","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3338","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2796","India","Maharashtra",0,1,2,"Masters","Male"
"Cust5026","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust5884","India","Maharashtra",1,1,2,"Masters","Female"
"Cust4102","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust6435","India","Maharashtra",0,2,2,"Masters","Female"
"Cust1516","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust6127","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5300","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2712","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust3463","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust6470","India","Maharashtra",0,2,2,"Masters","Male"
"Cust4715","?","Maharashtra",1,2,2,"Masters","Female"
"Cust5236","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5413","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust6310","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust5416","India","Maharashtra",1,1,2,"Masters","Female"
"Cust3987","India","Maharashtra",0,2,2,"Masters","Female"
"Cust6272","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust5724","India","Maharashtra",1,2,2,"ProfessionalQalification","Male"
"Cust4939","India","Maharashtra",0,2,1,"ProfessionalQalification","Female"
"Cust6356","India","Maharashtra",1,2,2,"Graduation","Male"
"Cust4149","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust1941","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust1618","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust6025","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust3748","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust3175","India","Maharashtra",0,2,2,"Masters","Male"
"Cust4583","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust5602","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust6134","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust2073","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust1409","India","Maharashtra",0,1,2,"Masters","Male"
"Cust4789","India","Maharashtra",1,2,2,"Masters","Female"
"Cust5171","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust5276","India","Maharashtra",0,1,1,"Masters","Male"
"Cust4538","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust1601","India","Maharashtra",0,1,1,"Masters","Male"
"Cust5358","India","Maharashtra",0,2,2,"Masters","Male"
"Cust1472","India","Maharashtra",0,2,1,"Highschool or below","Female"
"Cust3128","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust1942","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4101","India","Maharashtra",0,2,2,"Masters","Male"
"Cust2274","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust3671","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3167","India","Maharashtra",1,2,2,"ProfessionalQalification","Female"
"Cust4654","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3564","India","Maharashtra",1,2,2,"Masters","Male"
"Cust4430","India","Maharashtra",0,1,1,"Masters","Female"
"Cust4470","India","Maharashtra",0,1,1,"Masters","Male"
"Cust2709","India","Maharashtra",0,2,2,"Other","Female"
"Cust6208","India","Maharashtra",0,2,1,"Graduation","Female"
"Cust6033","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust2895","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2869","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust6357","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust4324","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust1553","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust3708","India","Maharashtra",0,2,2,"Masters","Female"
"Cust3291","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3800","India","Maharashtra",1,2,2,"Masters","Female"
"Cust5698","India","Maharashtra",0,2,1,"Masters","Male"
"Cust4253","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust6494","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust4272","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust2922","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust4405","India","Maharashtra",1,2,2,"Masters","Female"
"Cust3886","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust5873","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust4684","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust1344","India","Maharashtra",0,2,2,"Masters","Female"
"Cust3817","India","Maharashtra",0,1,1,"Masters","Male"
"Cust4820","India","Maharashtra",1,2,2,"Masters","Male"
"Cust3207","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4805","India","Maharashtra",1,1,2,"ProfessionalQalification","Male"
"Cust6344","India","Maharashtra",0,1,2,"Masters","Male"
"Cust4167","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust3771","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3327","India","Maharashtra",0,1,2,"Masters","Male"
"Cust3726","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4168","India","Maharashtra",1,1,2,"Masters","Female"
"Cust4282","India","Maharashtra",0,1,1,"Masters","Male"
"Cust5201","India","Maharashtra",0,2,1,"Highschool or below","Male"
"Cust1696","India","Maharashtra",1,1,2,"ProfessionalQalification","Male"
"Cust5789","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust3786","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust4579","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3193","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust4699","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust4061","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1443","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust5827","India","Maharashtra",0,2,2,"Masters","Male"
"Cust4642","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4766","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3774","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust3630","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3274","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2824","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust2743","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust2646","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust4562","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust3378","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust2531","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust5447","India","Maharashtra",1,1,2,"Graduation","Female"
"Cust2201","India","Maharashtra",0,1,1,"Masters","Female"
"Cust2380","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust6199","India","Maharashtra",0,2,2,"Masters","Male"
"Cust3372","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust6023","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4166","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust1716","India","Maharashtra",0,1,1,"Masters","Female"
"Cust2441","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust2579","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3215","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust5227","India","Maharashtra",1,2,2,"ProfessionalQalification","Female"
"Cust3432","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust1246","India","Maharashtra",1,1,2,"Graduation","Female"
"Cust6030","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust2933","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust6067","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust4497","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust2736","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust6271","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust2630","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust3399","India","Maharashtra",0,2,2,"Masters","Female"
"Cust1785","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust5750","India","Maharashtra",1,1,2,"Masters","Male"
"Cust2781","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust3688","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust5629","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust4320","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust5764","India","Maharashtra",0,2,2,"Masters","Male"
"Cust3684","India","Maharashtra",0,2,2,"Masters","Male"
"Cust4100","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1900","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust2966","India","Maharashtra",0,1,1,"Masters","Female"
"Cust1446","India","Maharashtra",0,2,2,"Masters","Male"
"Cust3115","India","Maharashtra",0,2,2,"Masters","Male"
"Cust6239","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust2050","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust3927","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust4991","India","Maharashtra",0,2,1,"Masters","Male"
"Cust1993","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust4243","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust6169","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust4488","India","Maharashtra",0,1,1,"Masters","Female"
"Cust6232","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust4554","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust4959","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust3600","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3711","India","Maharashtra",0,1,1,"Masters","Female"
"Cust5895","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust1881","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2793","India","Maharashtra",0,2,2,"Masters","Female"
"Cust6396","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust4513","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust3244","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3483","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3714","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust5556","India","Maharashtra",0,2,2,"Masters","Female"
"Cust3073","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust1311","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust4651","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust3940","India","Maharashtra",0,2,2,"Masters","Male"
"Cust2543","India","Maharashtra",0,2,2,"Masters","Female"
"Cust4121","India","Maharashtra",1,1,2,"ProfessionalQalification","Male"
"Cust1858","India","Maharashtra",0,2,1,"Highschool or below","Female"
"Cust2121","India","Maharashtra",0,1,1,"Masters","Female"
"Cust1584","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust4123","India","Maharashtra",0,1,2,"Masters","Male"
"Cust6448","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust6458","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust5016","India","Maharashtra",0,2,2,"Masters","Male"
"Cust3086","India","Maharashtra",0,2,2,"Masters","Male"
"Cust4089","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust6417","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust5439","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust1358","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust6377","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust4853","India","Maharashtra",0,2,2,"Masters","Female"
"Cust4240","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust2893","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2074","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust4943","India","Maharashtra",0,2,1,"Masters","Female"
"Cust2684","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust5468","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust4619","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust2812","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust2206","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust5229","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust5143","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust5687","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2218","India","Maharashtra",1,2,2,"Masters","Female"
"Cust2619","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust5645","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust4331","India","Maharashtra",0,1,2,"Masters","Female"
"Cust1973","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3465","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust2752","India","Maharashtra",0,2,2,"Masters","Female"
"Cust2914","India","Maharashtra",0,1,1,"Masters","Female"
"Cust1789","India","Maharashtra",0,2,1,"Graduation","Male"
"Cust2565","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust2608","India","Maharashtra",0,2,1,"Graduation","Male"
"Cust4474","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust1865","India","Maharashtra",0,2,2,"Masters","Male"
"Cust1770","India","Maharashtra",1,1,2,"Masters","Male"
"Cust3082","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust1786","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust2385","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust2076","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust2154","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust6280","India","Maharashtra",0,1,1,"Masters","Female"
"Cust3240","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust1829","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3166","India","Maharashtra",1,2,2,"ProfessionalQalification","Male"
"Cust4504","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust5664","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust6423","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust3123","India","Maharashtra",0,1,1,"Masters","Male"
"Cust2464","India","Maharashtra",0,2,2,"Masters","Female"
"Cust5172","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust3881","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust1589","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2110","India","Maharashtra",1,1,2,"Graduation","Female"
"Cust1939","India","Maharashtra",0,2,2,"Masters","Female"
"Cust1407","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust3404","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2485","India","Maharashtra",0,2,2,"Masters","Male"
"Cust5501","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust4384","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust1422","India","Maharashtra",0,2,1,"Highschool or below","Male"
"Cust4423","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust4382","India","Maharashtra",0,1,1,"Masters","Female"
"Cust4370","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3019","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4951","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust3634","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust5099","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust4188","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust3270","India","Maharashtra",0,1,1,"Masters","Female"
"Cust2210","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust4886","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4696","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust3196","India","Maharashtra",1,2,2,"Graduation","Male"
"Cust2631","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust2171","India","Maharashtra",1,2,2,"Masters","Male"
"Cust4438","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust3234","India","Maharashtra",0,1,1,"Masters","Female"
"Cust1550","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust2424","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust4364","India","Maharashtra",0,2,1,"Masters","Female"
"Cust1390","India","Maharashtra",0,1,1,"Masters","Female"
